k1,b,query_id,P@10,R@10,F1@10,AP,RR,NDCG@10,num_relevant
2.000000,0.000000,135,0.500000,0.625000,0.555556,0.534127,1.000000,0.363423,8.000000
2.000000,0.000000,136,0.100000,0.333333,0.153846,0.117063,0.142857,0.309964,3.000000
2.000000,0.000000,137,0.100000,0.250000,0.142857,0.204391,0.500000,0.161987,4.000000
2.000000,0.000000,138,0.100000,0.500000,0.166667,0.276316,0.500000,0.386853,2.000000
2.000000,0.000000,139,0.000000,0.000000,0.000000,0.007698,0.012658,0.000000,4.000000
2.000000,0.000000,140,0.200000,0.333333,0.250000,0.112780,0.200000,0.351365,6.000000
2.000000,0.000000,141,0.100000,0.166667,0.125000,0.123317,0.333333,0.105397,6.000000
2.000000,0.000000,142,0.000000,0.000000,0.000000,0.047619,0.047619,0.000000,1.000000
2.000000,0.000000,143,0.200000,1.000000,0.333333,0.642857,1.000000,0.817530,2.000000
2.000000,0.000000,144,0.200000,0.333333,0.250000,0.277598,0.500000,0.193751,6.000000
2.000000,0.000000,145,0.100000,0.142857,0.117647,0.140681,0.250000,0.147105,7.000000
2.000000,0.000000,146,0.200000,1.000000,0.333333,0.333333,0.333333,0.507235,2.000000
2.000000,0.000000,147,0.400000,0.400000,0.400000,0.285595,0.500000,0.436124,10.000000
2.000000,0.000000,148,0.200000,0.333333,0.250000,0.119520,0.200000,0.261159,6.000000
2.000000,0.000000,149,0.300000,0.272727,0.285714,0.297107,1.000000,0.374666,11.000000
2.000000,0.000000,150,0.200000,1.000000,0.333333,1.000000,1.000000,1.000000,2.000000
2.000000,0.000000,151,0.000000,0.000000,0.000000,0.025471,0.040000,0.000000,5.000000
2.000000,0.000000,152,0.000000,0.000000,0.000000,0.017234,0.020000,0.000000,6.000000
2.000000,0.000000,153,0.300000,0.428571,0.352941,0.315058,1.000000,0.280267,7.000000
2.000000,0.000000,154,0.200000,1.000000,0.333333,0.833333,1.000000,0.730929,2.000000
2.000000,0.000000,155,0.100000,0.166667,0.125000,0.131200,0.333333,0.063224,6.000000
2.000000,0.000000,156,0.700000,0.500000,0.583333,0.548765,1.000000,0.407371,14.000000
2.000000,0.000000,157,0.500000,0.128205,0.204082,0.278319,1.000000,0.440639,39.000000
2.000000,0.000000,158,0.200000,0.250000,0.222222,0.271062,1.000000,0.575715,8.000000
2.000000,0.000000,159,0.200000,0.250000,0.222222,0.072409,0.111111,0.112864,8.000000
2.000000,0.000000,160,0.100000,0.200000,0.133333,0.218438,1.000000,0.416070,5.000000
2.000000,0.000000,161,0.300000,0.500000,0.375000,0.446165,1.000000,0.787388,6.000000
2.000000,0.000000,162,0.100000,0.125000,0.111111,0.118170,0.166667,0.023449,8.000000
2.000000,0.000000,163,0.200000,0.666667,0.307692,0.169753,0.250000,0.343374,3.000000
2.000000,0.000000,164,0.400000,0.500000,0.444444,0.566776,1.000000,0.677692,8.000000
2.000000,0.000000,165,0.200000,1.000000,0.333333,0.361111,0.500000,0.571429,2.000000
2.000000,0.000000,166,0.100000,0.125000,0.111111,0.041720,0.100000,0.073117,8.000000
2.000000,0.000000,167,0.200000,1.000000,0.333333,1.000000,1.000000,1.000000,2.000000
2.000000,0.000000,168,0.100000,0.500000,0.166667,0.060870,0.100000,0.177239,2.000000
2.000000,0.000000,169,0.200000,0.500000,0.285714,0.222318,0.333333,0.363318,4.000000
2.000000,0.000000,170,0.400000,0.666667,0.500000,0.367586,0.500000,0.481192,6.000000
2.000000,0.000000,171,0.300000,1.000000,0.461538,0.500000,0.500000,0.691596,3.000000
2.000000,0.000000,172,0.400000,1.000000,0.571429,0.584524,0.500000,0.594203,4.000000
2.000000,0.000000,173,0.200000,1.000000,0.333333,1.000000,1.000000,1.000000,2.000000
2.000000,0.000000,174,0.100000,0.200000,0.133333,0.043943,0.100000,0.122604,5.000000
2.000000,0.000000,175,0.000000,0.000000,0.000000,0.039131,0.052632,0.000000,5.000000
2.000000,0.000000,176,0.000000,0.000000,0.000000,0.040167,0.058824,0.000000,7.000000
2.000000,0.000000,177,0.300000,0.600000,0.400000,0.618590,1.000000,0.803814,5.000000
2.000000,0.000000,178,0.300000,0.750000,0.428571,0.681090,1.000000,0.893804,4.000000
2.000000,0.000000,179,0.300000,0.750000,0.428571,0.452801,1.000000,0.671353,4.000000
2.000000,0.000000,180,0.400000,0.571429,0.470588,0.386880,0.500000,0.486974,7.000000
2.000000,0.000000,181,0.100000,0.200000,0.133333,0.247531,1.000000,0.172721,5.000000
2.000000,0.000000,182,0.200000,1.000000,0.333333,0.833333,1.000000,0.976748,2.000000
2.000000,0.000000,183,0.600000,0.461538,0.521739,0.620294,1.000000,0.389196,13.000000
2.000000,0.000000,184,0.200000,0.285714,0.235294,0.226745,0.500000,0.226739,7.000000
2.000000,0.000000,185,0.600000,0.666667,0.631579,0.792154,1.000000,0.833036,9.000000
2.000000,0.000000,186,0.400000,0.250000,0.307692,0.146824,0.250000,0.306239,16.000000
2.000000,0.000000,187,0.200000,0.333333,0.250000,0.146137,0.500000,0.238418,6.000000
2.000000,0.000000,188,0.400000,0.363636,0.380952,0.305596,0.500000,0.430066,11.000000
2.000000,0.000000,189,0.200000,0.222222,0.210526,0.143138,0.250000,0.114123,9.000000
2.000000,0.000000,190,0.200000,0.400000,0.266667,0.320674,1.000000,0.241184,5.000000
2.000000,0.000000,191,0.300000,0.230769,0.260870,0.343242,0.200000,0.108755,13.000000
2.000000,0.000000,192,0.300000,0.750000,0.428571,0.705357,1.000000,0.804810,4.000000
2.000000,0.000000,193,0.700000,0.777778,0.736842,0.760711,1.000000,0.815676,9.000000
2.000000,0.000000,194,0.300000,0.500000,0.375000,0.208459,0.166667,0.276845,6.000000
2.000000,0.000000,195,0.100000,0.333333,0.153846,0.361026,1.000000,0.469279,3.000000
2.000000,0.000000,196,0.200000,0.166667,0.181818,0.068809,0.333333,0.141879,12.000000
2.000000,0.000000,197,0.200000,0.666667,0.307692,0.725490,1.000000,0.713621,3.000000
2.000000,0.000000,198,0.300000,0.750000,0.428571,0.391331,1.000000,0.621614,4.000000
2.000000,0.000000,199,0.100000,0.125000,0.111111,0.088856,0.142857,0.057300,8.000000
2.000000,0.000000,200,0.200000,0.666667,0.307692,0.456790,1.000000,0.636439,3.000000
2.000000,0.000000,201,0.400000,0.250000,0.307692,0.285831,1.000000,0.564030,16.000000
2.000000,0.000000,202,0.300000,0.214286,0.250000,0.251056,1.000000,0.210535,14.000000
2.000000,0.000000,203,0.200000,0.142857,0.166667,0.221671,1.000000,0.413957,14.000000
2.000000,0.000000,204,0.000000,0.000000,0.000000,0.037564,0.038462,0.000000,14.000000
2.000000,0.000000,205,0.200000,1.000000,0.333333,0.666667,1.000000,0.831555,2.000000
2.000000,0.000000,206,0.200000,0.666667,0.307692,0.301767,0.500000,0.551579,3.000000
2.000000,0.000000,207,0.200000,0.400000,0.266667,0.154045,0.250000,0.275069,5.000000
2.000000,0.000000,208,0.500000,0.833333,0.625000,0.662734,0.500000,0.618224,6.000000
2.000000,0.000000,209,0.100000,0.083333,0.090909,0.123189,0.500000,0.103187,12.000000
2.000000,0.000000,210,0.200000,0.333333,0.250000,0.345321,1.000000,0.492365,6.000000
2.000000,0.000000,211,0.100000,0.090909,0.095238,0.131458,0.142857,0.137545,11.000000
2.000000,0.000000,212,0.500000,0.357143,0.416667,0.455220,1.000000,0.592074,14.000000
2.000000,0.000000,213,0.600000,0.545455,0.571429,0.610376,1.000000,0.579977,11.000000
2.000000,0.000000,214,0.100000,0.250000,0.142857,0.105145,0.333333,0.195190,4.000000
2.000000,0.000000,215,0.000000,0.000000,0.000000,0.031734,0.034483,0.000000,2.000000
2.000000,0.000000,216,0.000000,0.000000,0.000000,0.003279,0.003279,0.000000,1.000000
2.000000,0.000000,217,0.300000,0.200000,0.240000,0.185186,0.500000,0.089374,15.000000
2.000000,0.000000,218,0.400000,0.266667,0.320000,0.333344,0.500000,0.459954,15.000000
2.000000,0.000000,219,0.000000,0.000000,0.000000,0.041283,0.022727,0.000000,18.000000
2.000000,0.000000,220,0.200000,0.105263,0.137931,0.196932,1.000000,0.173659,19.000000
2.000000,0.000000,221,0.400000,0.222222,0.285714,0.231305,1.000000,0.276615,18.000000
2.000000,0.000000,222,0.600000,0.666667,0.631579,0.776263,1.000000,0.740280,9.000000
2.000000,0.000000,223,0.300000,0.750000,0.428571,0.797619,1.000000,0.831872,4.000000
2.000000,0.000000,224,0.200000,0.250000,0.222222,0.140095,0.142857,0.173329,8.000000
2.000000,0.000000,225,0.200000,0.083333,0.117647,0.099729,1.000000,0.103457,24.000000
2.000000,0.750000,1,0.300000,0.107143,0.157895,0.235725,1.000000,0.266644,28.000000
2.000000,0.750000,2,0.500000,0.208333,0.294118,0.224834,1.000000,0.655520,24.000000
2.000000,0.750000,3,0.700000,0.875000,0.777778,0.658801,0.500000,0.740380,8.000000
2.000000,0.750000,4,0.100000,0.500000,0.166667,0.535714,1.000000,0.613147,2.000000
2.000000,0.750000,5,0.300000,0.750000,0.428571,0.287143,0.333333,0.434514,4.000000
2.000000,0.750000,6,0.100000,0.250000,0.142857,0.192840,0.500000,0.161987,4.000000
2.000000,0.750000,7,0.200000,0.400000,0.266667,0.159418,0.250000,0.203169,5.000000
2.000000,0.750000,8,0.100000,0.090909,0.095238,0.130755,0.500000,0.193094,11.000000
2.000000,0.750000,9,0.300000,1.000000,0.461538,0.916667,1.000000,0.967468,3.000000
2.000000,0.750000,10,0.200000,0.250000,0.222222,0.170594,0.500000,0.217579,8.000000
2.000000,0.750000,11,0.200000,0.285714,0.235294,0.209678,0.500000,0.193986,7.000000
2.000000,0.750000,12,0.200000,0.400000,0.266667,0.313969,0.500000,0.268396,5.000000
2.000000,0.750000,13,0.000000,0.000000,0.000000,0.007837,0.004808,0.000000,4.000000
2.000000,0.750000,14,0.200000,1.000000,0.333333,0.600000,1.000000,0.978129,2.000000
2.000000,0.750000,15,0.200000,1.000000,0.333333,1.000000,1.000000,0.737826,2.000000
2.000000,0.750000,16,0.100000,0.333333,0.153846,0.204179,0.500000,0.182125,3.000000
2.000000,0.750000,17,0.100000,0.500000,0.166667,0.078728,0.142857,0.262385,2.000000
2.000000,0.750000,18,0.100000,0.333333,0.153846,0.355235,1.000000,0.469279,3.000000
2.000000,0.750000,19,0.100000,0.111111,0.105263,0.073851,0.500000,0.220228,9.000000
2.000000,0.750000,20,0.600000,0.666667,0.631579,0.613994,0.500000,0.604269,9.000000
2.000000,0.750000,21,0.000000,0.000000,0.000000,0.066910,0.066667,0.000000,4.000000
2.000000,0.750000,22,0.000000,0.000000,0.000000,0.001647,0.001647,0.000000,1.000000
2.000000,0.750000,23,0.400000,0.125000,0.190476,0.222765,0.500000,0.295841,32.000000
2.000000,0.750000,24,0.200000,0.666667,0.307692,0.332258,0.500000,0.551579,3.000000
2.000000,0.750000,25,0.600000,0.666667,0.631579,0.713577,1.000000,0.679619,9.000000
2.000000,0.750000,26,0.200000,0.333333,0.250000,0.209080,0.500000,0.440134,6.000000
2.000000,0.750000,27,0.100000,0.333333,0.153846,0.116162,0.111111,0.202757,3.000000
2.000000,0.750000,28,0.000000,0.000000,0.000000,0.005172,0.003676,0.000000,2.000000
2.000000,0.750000,29,0.400000,0.444444,0.421053,0.452199,1.000000,0.503997,9.000000
2.000000,0.750000,30,0.100000,0.142857,0.117647,0.063579,0.111111,0.112258,7.000000
2.000000,0.750000,31,0.000000,0.000000,0.000000,0.000929,0.000929,0.000000,1.000000
2.000000,0.750000,32,0.200000,0.333333,0.250000,0.204829,0.500000,0.090999,6.000000
2.000000,0.750000,33,0.300000,1.000000,0.461538,0.638889,0.500000,0.683286,3.000000
2.000000,0.750000,34,0.300000,0.500000,0.375000,0.291997,0.333333,0.333148,6.000000
2.000000,0.750000,35,0.000000,0.000000,0.000000,0.024632,0.035714,0.000000,3.000000
2.000000,0.750000,36,0.100000,0.500000,0.166667,0.502415,1.000000,0.337352,2.000000
2.000000,0.750000,37,0.100000,0.111111,0.105263,0.104882,0.111111,0.046823,9.000000
2.000000,0.750000,38,0.000000,0.000000,0.000000,0.045187,0.090909,0.000000,10.000000
2.000000,0.750000,39,0.200000,0.153846,0.173913,0.133274,0.500000,0.255458,13.000000
2.000000,0.750000,40,0.200000,0.166667,0.181818,0.103304,0.333333,0.094404,12.000000
2.000000,0.750000,41,0.300000,1.000000,0.461538,0.833333,1.000000,0.885412,3.000000
2.000000,0.750000,42,0.300000,0.600000,0.400000,0.180798,0.166667,0.367790,5.000000
2.000000,0.750000,43,0.400000,0.666667,0.500000,0.586652,1.000000,0.863023,6.000000
2.000000,0.750000,44,0.000000,0.000000,0.000000,0.002488,0.001355,0.000000,3.000000
2.000000,0.750000,45,0.100000,0.083333,0.090909,0.198920,1.000000,0.347319,12.000000
2.000000,0.750000,46,0.500000,0.333333,0.400000,0.373878,1.000000,0.579898,15.000000
2.000000,0.750000,47,0.600000,0.428571,0.500000,0.383649,0.333333,0.385326,14.000000
2.000000,0.750000,48,0.300000,0.272727,0.285714,0.188850,0.500000,0.388889,11.000000
2.000000,0.750000,49,0.100000,0.500000,0.166667,0.137037,0.200000,0.319631,2.000000
2.000000,0.750000,50,0.100000,0.166667,0.125000,0.102579,0.500000,0.337389,6.000000
2.000000,0.750000,51,0.600000,0.600000,0.600000,0.552300,1.000000,0.449638,10.000000
2.000000,0.750000,52,0.400000,1.000000,0.571429,0.525000,0.500000,0.557880,4.000000
2.000000,0.750000,53,0.200000,0.200000,0.200000,0.258139,1.000000,0.170821,10.000000
2.000000,0.750000,54,0.100000,0.111111,0.105263,0.135058,0.500000,0.284377,9.000000
2.000000,0.750000,55,0.400000,0.400000,0.400000,0.402607,1.000000,0.306391,10.000000
2.000000,0.750000,56,0.200000,0.200000,0.200000,0.153799,0.333333,0.139943,10.000000
2.000000,0.750000,57,0.100000,0.071429,0.083333,0.098000,0.500000,0.323157,14.000000
2.000000,0.750000,58,0.100000,0.111111,0.105263,0.160350,0.142857,0.174420,9.000000
2.000000,0.750000,59,0.200000,0.500000,0.285714,0.322687,1.000000,0.330959,4.000000
2.000000,0.750000,60,0.300000,0.600000,0.400000,0.460384,1.000000,0.409554,5.000000
2.000000,0.750000,61,0.400000,0.800000,0.533333,0.556976,1.000000,0.711931,5.000000
2.000000,0.750000,62,0.000000,0.000000,0.000000,0.032371,0.076923,0.000000,5.000000
2.000000,0.750000,63,0.000000,0.000000,0.000000,0.050908,0.055556,0.000000,3.000000
2.000000,0.750000,64,0.100000,0.500000,0.166667,0.555556,1.000000,0.772538,2.000000
2.000000,0.750000,65,0.600000,0.400000,0.480000,0.258989,0.500000,0.469974,15.000000
2.000000,0.750000,66,0.100000,0.200000,0.133333,0.115228,0.200000,0.176196,5.000000
2.000000,0.750000,67,0.600000,0.428571,0.500000,0.533231,1.000000,0.594228,14.000000
2.000000,0.750000,68,0.100000,0.200000,0.133333,0.088882,0.333333,0.272472,5.000000
2.000000,0.750000,69,0.000000,0.000000,0.000000,0.042103,0.066667,0.000000,5.000000
2.000000,0.750000,70,0.100000,0.100000,0.100000,0.081545,0.166667,0.079666,10.000000
2.000000,0.750000,71,0.100000,0.125000,0.111111,0.044926,0.100000,0.112554,8.000000
2.000000,0.750000,72,0.200000,0.117647,0.148148,0.092358,0.333333,0.181912,17.000000
2.000000,0.750000,73,0.600000,0.300000,0.400000,0.356263,1.000000,0.602712,20.000000
2.000000,0.750000,74,0.100000,0.166667,0.125000,0.127312,0.100000,0.143607,6.000000
2.000000,0.750000,75,0.100000,0.200000,0.133333,0.040828,0.125000,0.073676,5.000000
2.000000,0.750000,76,0.200000,0.285714,0.235294,0.197509,0.500000,0.339294,7.000000
2.000000,0.750000,77,0.300000,0.500000,0.375000,0.367544,1.000000,0.343403,6.000000
2.000000,0.750000,78,0.300000,1.000000,0.461538,0.755556,1.000000,0.737103,3.000000
2.000000,0.750000,79,0.100000,0.200000,0.133333,0.065299,0.111111,0.145418,5.000000
2.000000,0.750000,80,0.000000,0.000000,0.000000,0.022795,0.040000,0.000000,4.000000
2.000000,0.750000,81,0.200000,1.000000,0.333333,0.416667,0.333333,0.445281,2.000000
2.000000,0.750000,82,0.300000,0.600000,0.400000,0.383438,1.000000,0.528460,5.000000
2.000000,0.750000,83,0.100000,0.250000,0.142857,0.107612,0.250000,0.168128,4.000000
2.000000,0.750000,84,0.400000,0.363636,0.380952,0.403912,1.000000,0.270416,11.000000
2.000000,0.750000,85,0.100000,0.250000,0.142857,0.262581,1.000000,0.135083,4.000000
2.000000,0.750000,86,0.200000,1.000000,0.333333,0.500000,0.500000,0.650921,2.000000
2.000000,0.750000,87,0.000000,0.000000,0.000000,0.011486,0.012987,0.000000,8.000000
2.000000,0.750000,88,0.600000,1.000000,0.750000,0.649603,0.500000,0.689371,6.000000
2.000000,0.750000,89,0.100000,0.166667,0.125000,0.158584,0.250000,0.213959,6.000000
2.000000,0.750000,90,0.400000,0.307692,0.347826,0.237232,0.500000,0.197108,13.000000
2.000000,0.750000,91,0.300000,0.333333,0.315789,0.330073,1.000000,0.495038,9.000000
2.000000,0.750000,92,0.600000,0.461538,0.521739,0.557748,1.000000,0.246253,13.000000
2.000000,0.750000,93,0.100000,1.000000,0.181818,0.500000,0.500000,0.630930,1.000000
2.000000,0.750000,94,0.600000,0.500000,0.545455,0.601421,1.000000,0.334001,12.000000
2.000000,0.750000,95,0.200000,1.000000,0.333333,0.375000,0.500000,0.343096,2.000000
2.000000,0.750000,96,0.500000,0.384615,0.434783,0.421658,0.500000,0.356513,13.000000
2.000000,0.750000,97,0.300000,0.300000,0.300000,0.200873,0.500000,0.253658,10.000000
2.000000,0.750000,98,0.000000,0.000000,0.000000,0.026110,0.050000,0.000000,5.000000
2.000000,0.750000,99,0.200000,0.500000,0.285714,0.241860,0.333333,0.436918,4.000000
2.000000,0.750000,100,0.200000,0.222222,0.210526,0.221631,0.500000,0.344048,9.000000
2.000000,0.750000,101,0.500000,0.833333,0.625000,0.814312,1.000000,0.850921,6.000000
2.000000,0.750000,102,0.200000,0.500000,0.285714,0.393348,1.000000,0.412363,4.000000
2.000000,0.750000,103,0.000000,0.000000,0.000000,0.027335,0.052632,0.000000,2.000000
2.000000,0.750000,104,0.100000,0.200000,0.133333,0.108888,0.200000,0.131205,5.000000
2.000000,0.750000,105,0.300000,0.600000,0.400000,0.438657,0.500000,0.570575,5.000000
2.000000,0.750000,106,0.300000,0.600000,0.400000,0.425714,1.000000,0.748137,5.000000
2.000000,0.750000,107,0.300000,0.428571,0.352941,0.321740,0.500000,0.337761,7.000000
2.000000,0.750000,108,0.500000,0.714286,0.588235,0.770439,1.000000,0.713702,7.000000
2.000000,0.750000,109,0.000000,0.000000,0.000000,0.037831,0.027027,0.000000,5.000000
2.000000,0.750000,110,0.100000,0.250000,0.142857,0.281175,1.000000,0.568298,4.000000
2.000000,0.750000,111,0.200000,0.285714,0.235294,0.253445,0.200000,0.108395,7.000000
2.000000,0.750000,112,0.100000,0.500000,0.166667,0.316667,0.500000,0.173765,2.000000
2.000000,0.750000,113,0.200000,0.500000,0.285714,0.327489,1.000000,0.507896,4.000000
2.000000,0.750000,114,0.100000,0.250000,0.142857,0.062861,0.166667,0.240588,4.000000
2.000000,0.750000,115,0.100000,0.250000,0.142857,0.056142,0.200000,0.202887,4.000000
2.000000,0.750000,116,0.100000,0.200000,0.133333,0.059706,0.250000,0.064371,5.000000
2.000000,0.750000,117,0.000000,0.000000,0.000000,0.035560,0.030303,0.000000,2.000000
2.000000,0.750000,118,0.200000,0.666667,0.307692,0.253140,0.333333,0.448442,3.000000
2.000000,0.750000,119,0.100000,1.000000,0.181818,1.000000,1.000000,1.000000,1.000000
2.000000,0.750000,120,0.500000,0.555556,0.526316,0.445450,0.500000,0.541358,9.000000
2.000000,0.750000,121,0.400000,0.571429,0.470588,0.509295,0.500000,0.477179,7.000000
2.000000,0.750000,122,0.400000,0.444444,0.421053,0.300931,0.333333,0.188154,9.000000
2.000000,0.750000,123,0.000000,0.000000,0.000000,0.097222,0.083333,0.000000,2.000000
2.000000,0.750000,124,0.000000,0.000000,0.000000,0.004601,0.007874,0.000000,4.000000
2.000000,0.750000,125,0.300000,0.176471,0.222222,0.276348,1.000000,0.403486,17.000000
2.000000,0.750000,126,0.200000,0.250000,0.222222,0.222903,1.000000,0.571145,8.000000
2.000000,0.750000,127,0.100000,0.200000,0.133333,0.110194,0.250000,0.094075,5.000000
2.000000,0.750000,128,0.000000,0.000000,0.000000,0.018979,0.029412,0.000000,2.000000
2.000000,0.750000,129,0.400000,0.571429,0.470588,0.385075,0.500000,0.537721,7.000000
2.000000,0.750000,130,0.400000,0.800000,0.533333,0.551091,1.000000,0.667059,5.000000
2.000000,0.750000,131,0.300000,0.375000,0.333333,0.339523,0.200000,0.131427,8.000000
2.000000,0.750000,132,0.700000,0.466667,0.560000,0.698766,1.000000,0.357159,15.000000
2.000000,0.750000,133,0.100000,0.142857,0.117647,0.238981,0.142857,0.197746,7.000000
2.000000,0.750000,134,0.100000,0.500000,0.166667,0.273256,0.500000,0.212845,2.000000
2.000000,0.750000,135,0.400000,0.500000,0.444444,0.619763,1.000000,0.129249,8.000000
2.000000,0.750000,136,0.100000,0.333333,0.153846,0.392857,1.000000,0.929891,3.000000
2.000000,0.750000,137,0.200000,0.500000,0.285714,0.193661,0.250000,0.202027,4.000000
2.000000,0.750000,138,0.100000,0.500000,0.166667,0.129412,0.200000,0.237198,2.000000
2.000000,0.750000,139,0.000000,0.000000,0.000000,0.008719,0.008772,0.000000,4.000000
2.000000,0.750000,140,0.200000,0.333333,0.250000,0.183182,0.500000,0.481270,6.000000
2.000000,0.750000,141,0.200000,0.333333,0.250000,0.135735,0.200000,0.217521,6.000000
2.000000,0.750000,142,0.000000,0.000000,0.000000,0.090909,0.090909,0.000000,1.000000
2.000000,0.750000,143,0.200000,1.000000,0.333333,0.750000,1.000000,0.877215,2.000000
2.000000,0.750000,144,0.500000,0.833333,0.625000,0.427407,0.500000,0.526391,6.000000
2.000000,0.750000,145,0.400000,0.571429,0.470588,0.314501,0.500000,0.507659,7.000000
2.000000,0.750000,146,0.200000,1.000000,0.333333,0.583333,0.500000,0.556024,2.000000
2.000000,0.750000,147,0.300000,0.300000,0.300000,0.241716,0.500000,0.331538,10.000000
2.000000,0.750000,148,0.200000,0.333333,0.250000,0.214537,0.500000,0.403046,6.000000
2.000000,0.750000,149,0.500000,0.454545,0.476190,0.408341,1.000000,0.536554,11.000000
2.000000,0.750000,150,0.200000,1.000000,0.333333,0.833333,1.000000,0.919721,2.000000
2.000000,0.750000,151,0.000000,0.000000,0.000000,0.031200,0.040000,0.000000,5.000000
2.000000,0.750000,152,0.000000,0.000000,0.000000,0.025083,0.050000,0.000000,6.000000
2.000000,0.750000,153,0.300000,0.428571,0.352941,0.334004,0.500000,0.322269,7.000000
2.000000,0.750000,154,0.200000,1.000000,0.333333,0.750000,1.000000,0.676361,2.000000
2.000000,0.750000,155,0.300000,0.500000,0.375000,0.197759,0.500000,0.183610,6.000000
2.000000,0.750000,156,0.700000,0.500000,0.583333,0.546980,1.000000,0.366331,14.000000
2.000000,0.750000,157,0.600000,0.153846,0.244898,0.345726,0.500000,0.389515,39.000000
2.000000,0.750000,158,0.300000,0.375000,0.333333,0.335751,1.000000,0.726890,8.000000
2.000000,0.750000,159,0.200000,0.250000,0.222222,0.100543,0.333333,0.170507,8.000000
2.000000,0.750000,160,0.100000,0.200000,0.133333,0.119577,0.500000,0.262511,5.000000
2.000000,0.750000,161,0.300000,0.500000,0.375000,0.539059,1.000000,0.744464,6.000000
2.000000,0.750000,162,0.100000,0.125000,0.111111,0.196329,0.500000,0.096913,8.000000
2.000000,0.750000,163,0.200000,0.666667,0.307692,0.261111,0.333333,0.416181,3.000000
2.000000,0.750000,164,0.500000,0.625000,0.555556,0.441064,1.000000,0.715420,8.000000
2.000000,0.750000,165,0.200000,1.000000,0.333333,0.583333,0.500000,0.693426,2.000000
2.000000,0.750000,166,0.100000,0.125000,0.111111,0.038488,0.100000,0.073117,8.000000
2.000000,0.750000,167,0.200000,1.000000,0.333333,0.416667,0.333333,0.538867,2.000000
2.000000,0.750000,168,0.100000,0.500000,0.166667,0.119048,0.166667,0.218407,2.000000
2.000000,0.750000,169,0.200000,0.500000,0.285714,0.280181,0.500000,0.397322,4.000000
2.000000,0.750000,170,0.400000,0.666667,0.500000,0.572432,1.000000,0.747396,6.000000
2.000000,0.750000,171,0.300000,1.000000,0.461538,0.638889,0.500000,0.657913,3.000000
2.000000,0.750000,172,0.400000,1.000000,0.571429,0.679167,0.500000,0.681856,4.000000
2.000000,0.750000,173,0.200000,1.000000,0.333333,1.000000,1.000000,1.000000,2.000000
2.000000,0.750000,174,0.100000,0.200000,0.133333,0.092570,0.250000,0.182668,5.000000
2.000000,0.750000,175,0.000000,0.000000,0.000000,0.051944,0.058824,0.000000,5.000000
2.000000,0.750000,176,0.100000,0.142857,0.117647,0.077786,0.125000,0.115452,7.000000
2.000000,0.750000,177,0.400000,0.800000,0.533333,0.685812,1.000000,0.870580,5.000000
2.000000,0.750000,178,0.300000,0.750000,0.428571,0.601923,1.000000,0.930865,4.000000
2.000000,0.750000,179,0.200000,0.500000,0.285714,0.339630,0.500000,0.441492,4.000000
2.000000,0.750000,180,0.300000,0.428571,0.352941,0.449625,0.500000,0.419019,7.000000
2.000000,0.750000,181,0.100000,0.200000,0.133333,0.262977,1.000000,0.172721,5.000000
2.000000,0.750000,182,0.200000,1.000000,0.333333,0.583333,0.500000,0.649031,2.000000
2.000000,0.750000,183,0.600000,0.461538,0.521739,0.638338,1.000000,0.593674,13.000000
2.000000,0.750000,184,0.200000,0.285714,0.235294,0.313002,1.000000,0.406014,7.000000
2.000000,0.750000,185,0.600000,0.666667,0.631579,0.836615,1.000000,0.825435,9.000000
2.000000,0.750000,186,0.500000,0.312500,0.384615,0.186792,0.500000,0.440067,16.000000
2.000000,0.750000,187,0.200000,0.333333,0.250000,0.190640,0.500000,0.244414,6.000000
2.000000,0.750000,188,0.500000,0.454545,0.476190,0.421145,1.000000,0.586938,11.000000
2.000000,0.750000,189,0.200000,0.222222,0.210526,0.140251,0.250000,0.118568,9.000000
2.000000,0.750000,190,0.300000,0.600000,0.400000,0.399821,1.000000,0.431961,5.000000
2.000000,0.750000,191,0.400000,0.307692,0.347826,0.427527,0.250000,0.122156,13.000000
2.000000,0.750000,192,0.300000,0.750000,0.428571,0.513649,0.500000,0.609620,4.000000
2.000000,0.750000,193,0.800000,0.888889,0.842105,0.781711,1.000000,0.836310,9.000000
2.000000,0.750000,194,0.100000,0.166667,0.125000,0.192971,0.250000,0.066435,6.000000
2.000000,0.750000,195,0.100000,0.333333,0.153846,0.099758,0.166667,0.167160,3.000000
2.000000,0.750000,196,0.300000,0.250000,0.272727,0.149311,0.500000,0.263839,12.000000
2.000000,0.750000,197,0.200000,0.666667,0.307692,0.738095,1.000000,0.713621,3.000000
2.000000,0.750000,198,0.200000,0.500000,0.285714,0.572855,1.000000,0.704352,4.000000
2.000000,0.750000,199,0.200000,0.250000,0.222222,0.119696,0.200000,0.118246,8.000000
2.000000,0.750000,200,0.200000,0.666667,0.307692,0.223232,0.333333,0.370291,3.000000
2.000000,0.750000,201,0.400000,0.250000,0.307692,0.319511,1.000000,0.580182,16.000000
2.000000,0.750000,202,0.400000,0.285714,0.333333,0.215021,0.500000,0.209571,14.000000
2.000000,0.750000,203,0.300000,0.214286,0.250000,0.136226,0.500000,0.313580,14.000000
2.000000,0.750000,204,0.100000,0.071429,0.083333,0.047104,0.100000,0.124978,14.000000
2.000000,0.750000,205,0.200000,1.000000,0.333333,0.666667,1.000000,0.831555,2.000000
2.000000,0.750000,206,0.200000,0.666667,0.307692,0.208486,0.333333,0.451618,3.000000
